,index,Ticker,Date,Price,Flow,Return,adj_flow,MA_price_long,MA_price_short,MA_flow,_2xMA_price,Var_price,MA_var_price,Var_var_price,Var_flow,High_flow,Low_flow,High_price,Low_price,EWMA_price,EWMA_flow,corr_p_f,RSI,DD,Moving_range,mr_state,my_sig,my_stra
12,133,USD/JPY_B,2016-01-11 06:00:00,117.61200000000001,1.9782959999999998,-0.0019810903649286624,1.9782959999999998,118.40694166666665,117.7714375,2.023980666666667,2.023980666666667,0.30436797904272334,0.16597173423691736,0.08827517650960369,0.07939556656808679,2.10101,1.8841700000000001,117.863,117.133,117.57236079994334,2.033872694182013,0.6482811899459541,73.61246348588051,-0.25099999999999056,"(118.259, 118.463)",False,0,0
13,134,USD/JPY_B,2016-01-11 07:00:00,117.662,2.01381,0.00042494603185393035,2.01381,118.39552499999998,117.77193750000002,2.007629833333334,2.007629833333334,0.30493671474567535,0.19340316359963292,0.10305564631846688,0.07648971025025253,2.10101,1.8841700000000001,117.863,117.133,117.59797199995954,2.028140495844295,0.7614892585452847,59.15721231766602,-0.2009999999999934,"(118.259, 118.463)",False,0,0
14,135,USD/JPY_B,2016-01-11 08:00:00,117.727,1.989575,0.0005521248311771957,1.989575,118.38609999999998,117.77575000000002,2.0037280000000006,2.0037280000000006,0.292289867539997,0.22223363704044297,0.10237528680234793,0.07526565002177912,2.10101,1.8841700000000001,117.863,117.316,117.63483714282823,2.017121782745925,0.9592121810969492,64.30338004946455,-0.13599999999999568,"(118.259, 118.463)",False,0,0
15,136,USD/JPY_B,2016-01-11 09:00:00,117.904,2.074627,0.001501221332609517,2.074627,118.37489166666666,117.77845833333335,2.004806333333334,2.004806333333334,0.1999314049031389,0.23962060069995372,0.08372981108358885,0.07495680466687198,2.10101,1.8841700000000001,117.904,117.61200000000001,117.71174081630588,2.0335518448185175,0.90236680097471,77.09854014598605,0.0,"(118.259, 118.463)",False,0,0
16,137,USD/JPY_B,2016-01-11 10:00:00,117.615,2.0798,-0.002457169578710211,2.0798,118.36359999999999,117.78002083333335,2.036549166666667,2.036549166666667,0.11891075084507287,0.2443405861094203,0.07386573568872899,0.049736844682463,2.10101,1.9782959999999998,117.904,117.61200000000001,117.68410058307563,2.046765603441798,0.4767577525384007,76.97247706422053,-0.2890000000000015,"(118.259, 118.463)",False,0,0
17,138,USD/JPY_B,2016-01-11 11:00:00,117.365,2.130034,-0.0021301069313679546,2.130034,118.35155833333333,117.77050000000001,2.0330141666666672,2.0330141666666672,0.12267477328233953,0.22385191505982446,0.08895278231762735,0.04474198653353989,2.0798,1.9782959999999998,117.904,117.365,117.59292898791116,2.0705565738869987,-0.3821698940129959,35.09615384615319,-0.5390000000000015,"(118.259, 118.463)",False,0,0
18,139,USD/JPY_B,2016-01-11 12:00:00,117.48100000000001,2.09891,0.0009873937062164424,2.09891,118.33582499999999,117.75562500000001,2.044357,2.044357,0.17575295161072246,0.20241607715449095,0.0807919429839305,0.059684621020835375,2.130034,1.9782959999999998,117.904,117.365,117.5609492770794,2.0786575527764275,-0.5776600111828751,27.443609022555755,-0.4229999999999876,"(118.259, 118.463)",False,0,0
19,140,USD/JPY_B,2016-01-11 13:00:00,117.37200000000001,2.1010020000000003,-0.0009286712333435116,2.1010020000000003,118.320525,117.74456250000001,2.0644593333333336,2.0644593333333336,0.1887047075897875,0.18304407596184294,0.0633443986435779,0.05291242044612292,2.130034,1.989575,117.904,117.365,117.50696376934243,2.0850416805545913,-0.6272489381449305,43.08342133051743,-0.5319999999999823,"(118.259, 118.463)",True,0,0
20,141,USD/JPY_B,2016-01-11 14:00:00,117.289,2.0932560000000002,-0.0007076537441704901,2.0932560000000002,118.30356666666667,117.73216666666669,2.078991333333334,2.078991333333334,0.21309966369412256,0.1698457086541972,0.03996518028597563,0.047961564952232284,2.130034,1.989575,117.904,117.289,117.44468840667315,2.0873886289675654,-0.6868969963083026,35.586481113320474,-0.6149999999999949,"(118.259, 118.463)",False,0,0
21,142,USD/JPY_B,2016-01-11 15:00:00,117.494,1.990307,0.0017447699456993404,1.990307,118.28637499999999,117.725125,2.0962715000000007,2.0962715000000007,0.22619431174667404,0.17422285979478638,0.04503584664574922,0.019586391456836397,2.130034,2.074627,117.615,117.289,117.45877743333799,2.0596510206911183,-0.4012640718738602,28.6132812500002,-0.12099999999999511,"(118.259, 118.463)",False,0,0
22,143,USD/JPY_B,2016-01-11 16:00:00,117.75,1.9926409999999999,0.0021740976645435264,1.9926409999999999,118.27129166666667,117.72554166666667,2.0822181666666673,2.0822181666666673,0.11676985912421976,0.17386604450797752,0.04556707452139309,0.0479440245804124,2.130034,1.990307,117.75,117.289,117.54198388095571,2.0405053004936557,-0.7541186598657327,30.513307984791428,0.0,"(118.259, 118.463)",False,0,0
23,144,USD/JPY_B,2016-01-11 17:00:00,117.74600000000001,1.9862240000000002,-3.397143002726783e-05,1.9862240000000002,118.25732500000001,117.72920833333335,2.067691666666667,2.067691666666667,0.1622920207523708,0.1804689190863161,0.0390733040891242,0.06040737290983007,2.130034,1.990307,117.75,117.289,117.60027420068265,2.0249963574954686,-0.8051015791272417,56.62414131501484,-0.003999999999990678,"(118.259, 118.463)",False,0,0
24,145,USD/JPY_B,2016-01-11 18:00:00,117.704,1.9878639999999999,-0.0003568272955890692,1.9878639999999999,118.24324166666666,117.73083333333335,2.043723333333334,2.043723333333334,0.19048044519026439,0.18292350134957305,0.03918023972203961,0.059243196536542454,2.1010020000000003,1.9862240000000002,117.75,117.289,117.62991014334476,2.014387112496763,-0.8718708621744358,74.64424320828003,-0.04600000000000648,"(118.259, 118.463)",False,0,0
25,146,USD/JPY_B,2016-01-11 19:00:00,117.685,2.033145,-0.0001614479330415197,2.033145,118.22985833333334,117.73308333333334,2.025215666666667,2.025215666666667,0.2022715171904948,0.18518463628302428,0.039964241285547944,0.055800136683233054,2.1010020000000003,1.9862240000000002,117.75,117.289,117.64565010238911,2.0197465089262594,-0.7762925904187798,65.95135908440493,-0.06499999999999773,"(118.259, 118.463)",False,0,0
26,147,USD/JPY_B,2016-01-11 20:00:00,117.833,1.9904990000000002,0.0012560148685003025,1.9904990000000002,118.21494166666666,117.73625,2.0139061666666667,2.0139061666666667,0.1838713318234785,0.18031324763791698,0.037592010738715445,0.04270867250298866,2.0932560000000002,1.9862240000000002,117.833,117.494,117.69917864456366,2.0113900778044713,-0.0757989665235503,75.69786535303642,0.0,"(118.259, 118.37899999999999)",True,0,0
27,148,USD/JPY_B,2016-01-11 21:00:00,117.788,2.10601,-0.0003820423133086707,2.10601,118.2035,117.73747916666666,1.99678,1.99678,0.113980700120093,0.16161097903348678,0.03811058138532518,0.01795449485786097,2.033145,1.9862240000000002,117.833,117.685,117.72455617468833,2.038424341288908,0.1245588532802299,90.35608308605364,-0.045000000000001705,"(118.259, 118.37899999999999)",False,0,0
28,149,USD/JPY_B,2016-01-11 22:00:00,117.586,2.104564,-0.00171789158573298,2.104564,118.18864166666667,117.72789583333332,2.0160638333333334,2.0160638333333334,0.05419225036720245,0.15118137757398392,0.056811054877684924,0.04747613133109634,2.10601,1.9862240000000002,117.833,117.586,117.68496869620596,2.0573213866349342,-0.40139879665959627,78.5992217898832,-0.2469999999999999,"(118.189, 118.339)",False,0,0
29,150,USD/JPY_B,2016-01-11 23:00:00,117.51100000000001,2.066993,-0.0006382381223884456,2.066993,118.17168333333333,117.7149375,2.034717666666667,2.034717666666667,0.08651627977745768,0.1385520874114984,0.06203001602889361,0.057386013315680016,2.10601,1.9862240000000002,117.833,117.51100000000001,117.63526335443284,2.0600847047392388,-0.39274092310212094,32.17391304347786,-0.3219999999999885,"(117.734, 118.339)",True,1,-1
30,151,USD/JPY_B,2016-01-12 00:00:00,117.49600000000001,2.036889,-0.0001276639204738933,2.036889,118.15488333333334,117.69964583333335,2.048179166666667,2.048179166666667,0.12078865840743339,0.1269367896143599,0.056653523550807786,0.05304443828119341,2.10601,1.9878639999999999,117.833,117.49600000000001,117.5954738245949,2.0534573605280277,-0.23671688652127426,27.871939736346224,-0.3369999999999891,"(117.734, 118.339)",True,0,0
31,152,USD/JPY_B,2016-01-12 01:00:00,117.53200000000001,2.010998,0.0003062995609706409,2.010998,118.137825,117.682125,2.05635,2.05635,0.14204987387019147,0.11689984906097602,0.04471409562169429,0.04507224332558364,2.10601,1.9904990000000002,117.833,117.49600000000001,117.57733844613921,2.0413261146628767,-0.05560896370466236,29.365079365079964,-0.3009999999999877,"(117.734, 118.339)",False,0,0
32,153,USD/JPY_B,2016-01-12 02:00:00,117.31700000000001,2.003937,-0.001832641475659993,2.003937,118.12209166666666,117.6659375,2.0526588333333335,2.0526588333333335,0.14807925805641634,0.11093450343313233,0.03541247149654788,0.048154167426789886,2.10601,1.9904990000000002,117.788,117.31700000000001,117.50295603295659,2.0306435104734835,0.7926775180433993,35.316698656430376,-0.4709999999999894,"(117.734, 118.319)",False,0,0
33,154,USD/JPY_B,2016-01-12 03:00:00,117.4,1.9688720000000002,0.0007069846678023714,1.9688720000000002,118.10422500000001,117.64206250000001,2.0548985,2.0548985,0.15242921854600883,0.11734258983745165,0.039335394563473944,0.04488651183931134,2.10601,2.003937,117.586,117.31700000000001,117.47354002354042,2.01299450748106,0.7337733939787323,6.122448979592133,-0.18599999999999284,"(117.685, 118.189)",False,0,0
34,155,USD/JPY_B,2016-01-12 04:00:00,117.462,1.910823,0.0005278302770257412,1.910823,118.08736666666667,117.62483333333334,2.0320421666666673,2.0320421666666673,0.09786248855691641,0.12462096286907064,0.027604445345229024,0.048430767400150114,2.104564,1.9688720000000002,117.53200000000001,117.31700000000001,117.47024287395745,1.9838026482007567,0.30067082694103403,19.00958466453699,-0.07000000000000739,"(117.685, 117.904)",False,0,0
35,156,USD/JPY_B,2016-01-12 05:00:00,117.73299999999999,1.905602,0.0023018185215698795,1.905602,118.07311666666666,117.60572916666668,1.9997520000000006,1.9997520000000006,0.08104319835673192,0.12370878263228301,0.02916192470932932,0.054601166712818325,2.066993,1.910823,117.73299999999999,117.31700000000001,117.54531633854104,1.9614596058576834,-0.4575885207884689,37.2427983539097,0.0,"(117.685, 117.904)",True,0,0
36,157,USD/JPY_B,2016-01-12 06:00:00,117.804,1.883473,0.0006026960035313925,1.883473,118.062175,117.59387500000003,1.9728535000000005,1.9728535000000005,0.14118215184606134,0.12710769820538767,0.029931805851023625,0.05460427023137602,2.036889,1.905602,117.804,117.31700000000001,117.61922595610075,1.9391777184697738,-0.7336162632183314,66.27565982404575,0.0,"(117.685, 117.904)",False,0,0
37,158,USD/JPY_B,2016-01-12 07:00:00,117.71600000000001,1.8539330000000003,-0.0007475619287097239,1.8539330000000003,118.05122499999999,117.5833541666667,1.9472841666666671,1.9472841666666671,0.19100331585223004,0.13526660520239409,0.03984856275469838,0.05454120518441043,2.010998,1.883473,117.804,117.31700000000001,117.6468756829291,1.9148220846212671,-0.8688648390473739,70.86720867208625,-0.08799999999999386,"(117.685, 117.904)",False,0,0
38,159,USD/JPY_B,2016-01-12 08:00:00,117.883,1.781362,0.0014166588905948048,1.781362,118.040925,117.57204166666669,1.9211066666666674,1.9211066666666674,0.20356325798109337,0.1445139385231736,0.048840002936974936,0.05552861251164212,2.003937,1.8539330000000003,117.883,117.4,117.71433977352079,1.8766906318723335,-0.8318534539706197,61.64556962025313,0.0,"(117.685, 117.904)",False,0,0
39,160,USD/JPY_B,2016-01-12 09:00:00,117.774,1.789773,-0.0009255013840066115,1.789773,118.032275,117.56254166666669,1.8840108333333339,1.8840108333333339,0.19261014165026463,0.15121075904054956,0.052741327441712005,0.06297338592586804,1.9688720000000002,1.781362,117.883,117.462,117.73138555251484,1.8518570227659525,-0.6581155842913959,88.14016172506783,-0.10899999999999466,"(117.685, 117.904)",False,0,0
40,161,USD/JPY_B,2016-01-12 10:00:00,117.838,1.765493,0.0005431185186441806,1.765493,118.02085833333332,117.55118750000003,1.8541610000000006,1.8541610000000006,0.1434150154848832,0.15880284686187737,0.04642657637741495,0.05685334290612842,1.910823,1.781362,117.883,117.71600000000001,117.7618468232249,1.8271815876899662,-0.6598158388175971,74.3489583333339,-0.045000000000001705,"(117.685, 117.904)",True,0,0
41,162,USD/JPY_B,2016-01-12 11:00:00,117.95700000000001,1.7826400000000002,0.0010088422052104919,1.7826400000000002,118.01011666666665,117.54387500000001,1.8299393333333338,1.8299393333333338,0.0634339551543556,0.15586797299481467,0.052486410875241904,0.05880954031676008,1.905602,1.765493,117.95700000000001,117.71600000000001,117.81760487373207,1.8144554197785474,-0.5541814265571618,74.41558441558482,0.0,"(117.71600000000001, 117.904)",False,0,0
42,163,USD/JPY_B,2016-01-12 12:00:00,117.791,1.9022150000000002,-0.0014092757511186002,1.9022150000000002,118.00019166666667,117.54852083333334,1.8094456666666672,1.8094456666666672,0.08461599533493769,0.1464402802429607,0.06016975862792511,0.047508432361726735,1.883473,1.765493,117.95700000000001,117.71600000000001,117.81000348123717,1.8395295855561054,-0.5571579078594228,68.12297734627991,-0.16600000000001103,"(117.71600000000001, 117.95700000000001)",True,0,0
43,164,USD/JPY_B,2016-01-12 13:00:00,117.697,1.937209,-0.0007986609684188559,1.937209,117.99049999999998,117.54929166666669,1.812569333333334,1.812569333333334,0.08553537279895222,0.12886228973408106,0.05995269530685422,0.05357763543372134,1.9022150000000002,1.765493,117.95700000000001,117.697,117.77771677231227,1.8674379896829323,-0.722534412853661,49.08835904628294,-0.2600000000000051,"(117.71600000000001, 117.95700000000001)",False,0,0
44,165,USD/JPY_B,2016-01-12 14:00:00,117.53,1.9499220000000002,-0.0014209138092402076,1.9499220000000002,117.97973333333333,117.54714583333335,1.826448666666667,1.826448666666667,0.09064362452220774,0.11004235082426679,0.04842916369896093,0.07351339104862906,1.937209,1.765493,117.95700000000001,117.53,117.70694055165163,1.891004849773523,-0.7893758259185703,48.6787204450622,-0.4270000000000067,"(117.71600000000001, 117.95700000000001)",False,0,0
45,166,USD/JPY_B,2016-01-12 15:00:00,117.613,1.979984,0.0007057043013952404,1.979984,117.967275,117.54204166666669,1.8545420000000006,1.8545420000000006,0.143385843094293,0.10183830106493819,0.03351844054564025,0.08425976214541434,1.9499220000000002,1.765493,117.95700000000001,117.53,117.68010039403688,1.916427464123945,-0.8643206878883902,25.452016689847685,-0.3440000000000083,"(117.71600000000001, 117.95700000000001)",False,0,0
46,167,USD/JPY_B,2016-01-12 16:00:00,117.711,1.9671740000000002,0.0008325475104280736,1.9671740000000002,117.95586666666667,117.54133333333336,1.886243833333334,1.886243833333334,0.1557814708703487,0.10389937696251576,0.03680538946030143,0.09056397977876336,1.979984,1.765493,117.95700000000001,117.53,117.68892885288349,1.9309264743742462,-0.8735388684080625,38.38383838383849,-0.24600000000000932,"(117.71600000000001, 117.95700000000001)",False,0,0
47,168,USD/JPY_B,2016-01-12 17:00:00,117.632,1.948248,-0.0006715859630032093,1.948248,117.94479166666665,117.54589583333336,1.919857333333334,1.919857333333334,0.14784823299540922,0.11796842326935802,0.03429170939806171,0.07238631914849694,1.979984,1.7826400000000002,117.791,117.53,117.67266346634534,1.93587548169589,-0.5899345004947986,41.265474552957905,-0.15899999999999181,"(117.71600000000001, 117.95700000000001)",False,0,0
48,169,USD/JPY_B,2016-01-12 18:00:00,117.734,1.958003,0.0008663597601371707,1.958003,117.93292499999998,117.55487500000002,1.9474586666666671,1.9474586666666671,0.09054428014255886,0.11895647073729489,0.033206771651368504,0.02685266383560314,1.979984,1.9022150000000002,117.734,117.53,117.69018819024667,1.9421976297827785,-0.01119133747691816,26.346433770014265,0.0,"(117.71600000000001, 117.95700000000001)",True,1,-1
49,170,USD/JPY_B,2016-01-12 19:00:00,117.834,1.9385689999999998,0.0008486514927780481,1.9385689999999998,117.92138333333331,117.57404166666669,1.9567566666666671,1.9567566666666671,0.07619820645221857,0.11740027634617262,0.0352426371002541,0.015171054962258136,1.979984,1.937209,117.834,117.53,117.73127727874763,1.9411608784162702,-0.31993758149629936,45.42536115569789,0.0,"(117.71600000000001, 117.95700000000001)",True,1,-1
50,171,USD/JPY_B,2016-01-12 20:00:00,117.84299999999999,1.897866,7.637280109965064e-05,1.897866,117.91083333333331,117.59008333333334,1.9569833333333337,1.9569833333333337,0.10655827826374416,0.12005271863642869,0.03337554540040566,0.014826842032875948,1.979984,1.9385689999999998,117.84299999999999,117.613,117.7631980562483,1.9287909131544787,-0.7720016685165242,60.89030206677285,0.0,"(117.71600000000001, 117.95700000000001)",True,0,0
51,172,USD/JPY_B,2016-01-12 21:00:00,118.06200000000001,1.917305,0.0018549575646696014,1.917305,117.90092499999999,117.60639583333334,1.9483073333333338,1.9483073333333338,0.09718727625842441,0.11235295749711725,0.03222517954157477,0.028609561476330064,1.979984,1.897866,118.06200000000001,117.632,117.84857004017736,1.9255092236817704,-0.6542440055619699,83.22717622080728,0.0,"(117.71600000000001, 117.95700000000001)",False,0,0
52,173,USD/JPY_B,2016-01-12 22:00:00,118.309,1.984363,0.002087753256303288,1.984363,117.89672499999999,117.62412499999999,1.9378608333333338,1.9378608333333338,0.1497379933969034,0.11134571125154304,0.030652337098034353,0.026059517750103758,1.9671740000000002,1.897866,118.309,117.632,117.98012145726955,1.9423245883441216,0.3144927218776497,86.98517298187913,0.0,"(117.71600000000001, 118.06200000000001)",False,0,0
53,174,USD/JPY_B,2016-01-12 23:00:00,118.23899999999999,1.9706110000000001,-0.0005920212451053155,1.9706110000000001,117.89529999999998,117.64604166666668,1.9407256666666672,1.9407256666666672,0.24514376734179572,0.12756163364260745,0.06275281305848925,0.030494059983346828,1.984363,1.897866,118.309,117.734,118.05408675519253,1.9504064202458011,0.5556939154549044,89.55026455026521,-0.07000000000000739,"(117.71600000000001, 118.309)",False,0,0
54,175,USD/JPY_B,2016-01-13 00:00:00,118.305,1.970837,0.0005578800557881469,1.970837,117.89184999999998,117.66435416666667,1.944452833333334,1.944452833333334,0.23636137586301212,0.15186448292934965,0.07295602275360519,0.03287137202137957,1.984363,1.897866,118.309,117.834,118.12577625370895,1.956243728747001,0.8448217916286834,90.62918340026675,-0.003999999999990678,"(117.734, 118.309)",False,0,0
55,176,USD/JPY_B,2016-01-13 01:00:00,118.281,2.0,-0.00020290663758338963,2.0,117.88838333333332,117.6835,1.9465918333333339,1.9465918333333339,0.22057440165740994,0.17592718213021485,0.0665349424871441,0.03431530504261799,1.984363,1.897866,118.309,117.84299999999999,118.1701258955064,1.968745520533572,0.9379168847494534,90.15471167369836,-0.027999999999991587,"(117.834, 118.309)",False,0,0
56,177,USD/JPY_B,2016-01-13 02:00:00,118.141,1.9583959999999998,-0.0011850246739066078,1.9583959999999998,117.88444166666665,117.703625,1.9568303333333341,1.9568303333333341,0.18609719682606848,0.1891836685572689,0.057221448146253816,0.04011684414143102,2.0,1.897866,118.309,118.06200000000001,118.161804211076,1.965788514666837,0.8837412206904417,85.19685039369993,-0.16799999999999216,"(117.84299999999999, 118.309)",True,1,-1
57,178,USD/JPY_B,2016-01-13 03:00:00,118.219,1.954375,0.0006597924191541863,1.954375,117.88011666666665,117.724625,1.9669186666666674,1.9669186666666674,0.1003840956851201,0.1897164717950515,0.056199279906959825,0.028148953122057823,2.0,1.917305,118.309,118.141,118.17814586505429,1.962527510476312,0.663595668576357,69.45169712793752,-0.09000000000000341,"(118.06200000000001, 118.309)",True,1,-1
58,179,USD/JPY_B,2016-01-13 04:00:00,118.28399999999999,1.942062,0.0005495248723411259,1.942062,117.87579999999998,117.74343750000001,1.9730970000000008,1.9730970000000008,0.06391244010248283,0.17541221291264808,0.07588478112550479,0.016903340770424866,2.0,1.954375,118.305,118.141,118.2083899036102,1.9566802217687942,0.2770899190706699,62.55999999999858,-0.021000000000015007,"(118.141, 118.309)",True,1,-1
59,180,USD/JPY_B,2016-01-13 05:00:00,118.265,1.9570779999999999,-0.00016065615355338644,1.9570779999999999,117.87353333333331,117.75220833333333,1.966046833333334,1.966046833333334,0.059907984997994934,0.1445395825220146,0.07943868222970951,0.01983246840329812,2.0,1.942062,118.305,118.141,118.22456421686442,1.956793872691996,0.2572310200060236,47.17832957110553,-0.04000000000000625,"(118.141, 118.309)",True,1,-1
60,181,USD/JPY_B,2016-01-13 06:00:00,118.29700000000001,1.94985,0.000270505591857872,1.94985,117.87172499999997,117.76095833333333,1.9637913333333339,1.9637913333333339,0.06034042315496271,0.11520275707067303,0.07077694810084753,0.019978581968393833,2.0,1.942062,118.29700000000001,118.141,118.24526015490316,1.9548099090657112,0.07715650590720806,53.31632653061361,0.0,"(118.141, 118.309)",True,1,-1
61,182,USD/JPY_B,2016-01-13 07:00:00,118.148,1.9102279999999998,-0.0012611301080002635,1.9102279999999998,117.87087499999998,117.77522916666665,1.9602935000000006,1.9602935000000006,0.058931881579669124,0.08826233705771623,0.05050820225490843,0.02033238311416511,2.0,1.942062,118.29700000000001,118.141,118.21747153921655,1.9420722207612222,0.34705333739940725,48.8826815642464,-0.14900000000001512,"(118.141, 118.309)",True,0,0
62,183,USD/JPY_B,2016-01-13 08:00:00,118.116,1.9071639999999999,-0.0002709201124318168,1.9071639999999999,117.86882499999997,117.78535416666665,1.9453315000000007,1.9453315000000007,0.06823977334751681,0.06861943314462428,0.015934702393931157,0.018186855140493407,1.9583959999999998,1.9102279999999998,118.29700000000001,118.116,118.18847967086896,1.932098443400873,0.8633846478237716,36.23188405797011,-0.1810000000000116,"(118.141, 118.309)",False,0,0
63,184,USD/JPY_B,2016-01-13 09:00:00,118.17,1.9514349999999998,0.0004569687738004743,1.9514349999999998,117.8668583333333,117.79345833333332,1.9367928333333337,1.9367928333333337,0.07488324245019094,0.06436929093880277,0.006187616180767414,0.022371555264845067,1.9570779999999999,1.9071639999999999,118.29700000000001,118.116,118.1831997649064,1.9376231738577663,0.7611937503909652,46.666666666665904,-0.12700000000000955,"(118.141, 118.309)",True,1,-1
64,185,USD/JPY_B,2016-01-13 10:00:00,118.166,1.9239680000000001,-3.385068463013801e-05,1.9239680000000001,117.86229166666662,117.79899999999998,1.9363028333333336,1.9363028333333336,0.07782458908675051,0.06668798243618071,0.008246348573834533,0.021937421383745617,1.9570779999999999,1.9071639999999999,118.29700000000001,118.116,118.17828554636172,1.9337216956126901,0.8006624537068756,43.01994301994437,-0.13100000000001444,"(118.141, 118.309)",True,0,0
