,Ticker,Date,Price,Flow,Return,adj_flow,MA_price,MA_flow,Var_price,Var_flow,High_flow,Low_flow,High_price,Low_price,EWMA_price,EWMA_flow,corr_p_f,RSI,DD,Moving_range
15,XAU/USD_B,2014-01-02 16:00:00,1224.68,1.9353740000000001,-0.00035111212724943353,1.9353740000000001,1225.5016666666668,1.8390788333333328,2.2981681110536756,0.08045945552243511,1.9353740000000001,1.742331,1229.48,1222.85,1224.9439977013635,1.8748635642211557,0.19992021460666587,-403.24324324326494,-4.7999999999999545,"(nan, nan)"
16,XAU/USD_B,2014-01-02 17:00:00,1224.71,1.8580860000000001,2.449559487549927e-05,1.8580860000000001,1225.5733333333335,1.8493868333333328,2.2588197508132346,0.07779077852140769,1.9353740000000001,1.742331,1229.48,1222.85,1224.8768328299961,1.8700478633138262,0.5289150136262772,1741.8604651160242,-4.769999999999982,"(nan, nan)"
17,XAU/USD_B,2014-01-02 18:00:00,1235.92,1.8393439999999999,0.009070166353809337,1.8393439999999999,1226.6466666666668,1.8655556666666662,4.698734581423396,0.05886993483491127,1.9353740000000001,1.768025,1235.92,1222.85,1228.0424053216798,1.8612464657076513,0.5242947957652186,209.6273291925448,0.0,"(nan, nan)"
18,XAU/USD_B,2014-01-02 19:00:00,1228.79,1.837134,-0.005802456074675176,1.837134,1227.0100000000004,1.877073833333333,4.778932935289752,0.039567404142383314,1.9353740000000001,1.837134,1235.92,1222.85,1228.2565053487115,1.8543410131816849,0.1417783313606417,619.2660550458535,-7.130000000000109,"(nan, nan)"
19,XAU/USD_B,2014-01-02 20:00:00,1232.15,1.920139,0.0027269407133872717,1.920139,1228.5600000000004,1.8789663333333328,4.666690476129304,0.04160644643642006,1.9353740000000001,1.837134,1235.92,1224.68,1229.3707969081445,1.8731719473182131,-0.1574301639684286,181.29032258064296,-3.769999999999982,"(nan, nan)"
20,XAU/USD_B,2014-01-02 21:00:00,1229.96,1.833333,-0.0017805457088035826,1.833333,1229.368333333334,1.870568333333333,4.359520233542024,0.04536985289227521,1.9353740000000001,1.833333,1235.92,1224.68,1229.539342093278,1.8617757702714843,-0.5203289621186769,301.0309278350459,-5.960000000000036,"(nan, nan)"
21,XAU/USD_B,2014-01-02 22:00:00,1230.5,1.88255,0.0004388459975619371,1.88255,1230.3383333333338,1.8617643333333331,3.706261818417856,0.03397305157130707,1.920139,1.833333,1235.92,1224.71,1229.8140503025345,1.8677163360103102,-0.16508178529794362,260.1374570446782,-5.420000000000073,"(nan, nan)"
22,XAU/USD_B,2014-01-02 23:00:00,1232.06,1.847682,0.0012661721020079749,1.847682,1231.5633333333337,1.8600303333333332,2.4885390627156063,0.034460361592222016,1.920139,1.833333,1235.92,1228.79,1230.4561417596756,1.8619887473576209,-0.13622184588125902,226.80272108843917,-3.8600000000001273,"(nan, nan)"
23,XAU/USD_B,2014-01-03 00:00:00,1237.17,1.895973,0.00413039436779111,1.895973,1231.7716666666672,1.8694684999999998,2.937954503844711,0.03540355791583686,1.920139,1.833333,1237.17,1228.79,1232.37522286,1.8717027649344182,0.09446026965711167,845.600000000013,0.0,"(nan, nan)"
24,XAU/USD_B,2014-01-03 01:00:00,1234.68,1.8966669999999999,-0.0020167168821071117,1.8966669999999999,1232.7533333333338,1.879390666666666,2.7182322687108726,0.032773775276380285,1.920139,1.833333,1237.17,1229.96,1233.0339355526075,1.878837623317705,-0.5212877948590883,179.45670628183333,-2.490000000000009,"(nan, nan)"
25,XAU/USD_B,2014-01-03 02:00:00,1231.67,1.8721310000000002,-0.002443836417222138,1.8721310000000002,1232.6733333333339,1.8713893333333325,2.7464571117461642,0.025995191129643207,1.8966669999999999,1.833333,1237.17,1229.96,1232.6441530597842,1.8769210193035317,-0.16213335036213444,-1502.0833333332807,-5.5,"(nan, nan)"
26,XAU/USD_B,2014-01-03 03:00:00,1232.76,1.8225810000000002,0.000884194814886854,1.8225810000000002,1233.1400000000006,1.8695973333333324,2.4105518040469804,0.029303416597159442,1.8966669999999999,1.8225810000000002,1237.17,1230.5,1232.6772574403644,1.861392834645348,-0.37184041361042014,296.4285714285746,-4.410000000000082,"(nan, nan)"
27,XAU/USD_B,2014-01-03 04:00:00,1233.89,1.8803990000000002,0.0009158028673545527,1.8803990000000002,1233.7050000000006,1.8692388333333325,2.0362391804485394,0.029125879958667014,1.8966669999999999,1.8225810000000002,1237.17,1231.67,1233.0237946055254,1.8668237833741221,0.008925071072918803,262.2418879055999,-3.2799999999999727,"(nan, nan)"
28,XAU/USD_B,2014-01-03 05:00:00,1231.52,1.870861,-0.0019244510848383447,1.870861,1233.6150000000007,1.8731019999999992,2.1331174369907036,0.027166061319227202,1.8966669999999999,1.8225810000000002,1237.17,1231.52,1232.594104204635,1.8679773672638902,-0.4335753313685249,-1357.4074074075281,-5.650000000000091,"(nan, nan)"
29,XAU/USD_B,2014-01-03 06:00:00,1231.7,1.8758169999999998,0.00014613948201677653,1.8758169999999998,1232.703333333334,1.8697426666666657,1.3261473020223646,0.02492609997305397,1.8966669999999999,1.8225810000000002,1234.68,1231.52,1232.3386310818914,1.870217391911883,-0.1650253323336905,-43.8756855575883,-2.980000000000018,"(nan, nan)"
30,XAU/USD_B,2014-01-03 07:00:00,1230.47,1.822222,-0.0009996180321340774,1.822222,1232.0016666666672,1.857335166666666,1.1764253765802355,0.027262318305065193,1.8803990000000002,1.822222,1233.89,1230.47,1231.8047144256993,1.8565038561527092,-0.031765601744831055,-57.007125890738024,-3.4200000000000728,"(nan, nan)"
31,XAU/USD_B,2014-01-03 08:00:00,1231.7,1.765625,0.0009986197937809679,1.765625,1232.0066666666673,1.839584166666666,1.174796436265426,0.04476029485343804,1.8803990000000002,1.765625,1233.89,1230.47,1231.774795135313,1.830537702310464,0.06261495798310382,12100.000000011234,-2.1900000000000546,"(nan, nan)"
32,XAU/USD_B,2014-01-03 09:00:00,1236.74,1.692073,0.004075230040267125,1.692073,1232.6700000000008,1.817832833333333,2.28462688419677,0.07569561887035964,1.8803990000000002,1.692073,1236.74,1230.47,1233.193455004223,1.7909755247605508,0.03361368895090982,190.45226130653566,0.0,"(nan, nan)"
33,XAU/USD_B,2014-01-03 10:00:00,1237.02,1.677515,0.00022635042279023194,1.677515,1233.1916666666673,1.7840188333333327,2.894784390358064,0.08667569802987896,1.8758169999999998,1.677515,1237.02,1230.47,1234.2867700378683,1.758557743816413,-0.030184633347761558,215.01597444090328,0.0,"(nan, nan)"
34,XAU/USD_B,2014-01-03 11:00:00,1237.91,1.7453990000000001,0.0007189537203836305,1.7453990000000001,1234.2566666666673,1.7631084999999995,3.303384123389144,0.07601297326049088,1.8758169999999998,1.677515,1237.91,1230.47,1235.3219897331976,1.7547980622872477,0.5879274229925423,119.2488262910798,0.0,"(nan, nan)"
35,XAU/USD_B,2014-01-03 12:00:00,1236.83,1.646707,-0.0008732000355749413,1.646707,1235.1116666666674,1.7249234999999994,3.1705230903840516,0.06478795937440937,1.822222,1.646707,1237.91,1230.47,1235.752853119658,1.723914664363203,0.8471054918056397,145.02923976608628,-1.0800000000001546,"(nan, nan)"
36,XAU/USD_B,2014-01-03 13:00:00,1237.87,1.6160709999999998,0.0008401528431902896,1.6160709999999998,1236.3450000000007,1.6905649999999994,2.3322842879868504,0.05707228385127181,1.765625,1.6160709999999998,1237.91,1231.7,1236.357755547853,1.6931020197401716,0.45632250619901543,114.59459459459696,-0.040000000000190994,"(nan, nan)"
37,XAU/USD_B,2014-01-03 14:00:00,1236.95,1.6739810000000002,-0.0007437649056144915,1.6739810000000002,1237.2200000000007,1.6752909999999994,0.5280151512874364,0.04365199404380224,1.7453990000000001,1.6160709999999998,1237.91,1236.74,1236.5269689117472,1.687638849828507,0.055041484903432705,138.0952380952381,-0.9600000000000364,"(nan, nan)"
38,XAU/USD_B,2014-01-03 15:00:00,1236.98,1.654321,2.425261524032136e-05,1.654321,1237.260000000001,1.6689989999999992,0.4922600938416995,0.04346965081985537,1.7453990000000001,1.6160709999999998,1237.91,1236.83,1236.65640672794,1.6781194375103003,-0.4975613977284539,933.3333333333018,-0.9300000000000637,"(nan, nan)"
39,XAU/USD_B,2014-01-03 16:00:00,1237.15,1.616564,0.0001374126015439298,1.616564,1237.2816666666674,1.6588404999999993,0.4823449664458702,0.047970384504401845,1.7453990000000001,1.6160709999999998,1237.91,1236.83,1236.7974336591385,1.6605321344775026,-0.5971145942369345,1638.4615384602469,-0.7599999999999909,"(nan, nan)"
40,XAU/USD_B,2014-01-05 17:00:00,1237.15,1.617284,0.0,1.617284,1237.1550000000007,1.6374879999999992,0.37136235672069123,0.024514412821851846,1.6739810000000002,1.6160709999999998,1237.87,1236.83,1236.8981670432818,1.648175506975413,-0.435686914236463,-163.15789473684532,-0.7199999999997999,"(nan, nan)"
41,XAU/USD_B,2014-01-05 18:00:00,1234.9,1.617284,-0.0018220098793424568,1.617284,1236.833333333334,1.6325841666666658,1.0048018046641223,0.025233740693104644,1.6739810000000002,1.6160709999999998,1237.87,1234.9,1236.3272615912476,1.6393493531195003,0.04830287521847519,-64.24870466321838,-2.9699999999998,"(1236.83, 1237.91)"
42,XAU/USD_B,2014-01-05 19:00:00,1235.46,1.643963,0.00045327246531651807,1.643963,1236.431666666667,1.6372328333333324,0.9890888062539733,0.02412816159940161,1.6739810000000002,1.616564,1237.15,1234.9,1236.0794723845822,1.6406675389032253,0.25622627940457715,-31.535269709545105,-1.6900000000000546,"(1236.83, 1237.91)"
43,XAU/USD_B,2014-01-05 20:00:00,1242.45,1.608434,0.0056259809247857125,1.608434,1237.3483333333338,1.6263083333333326,2.6758730662450074,0.018295998236413445,1.654321,1.608434,1242.45,1234.9,1237.8996240793942,1.6314579515650425,0.2529000272941264,140.9090909090909,0.0,"(1236.83, 1242.45)"
44,XAU/USD_B,2014-01-05 21:00:00,1244.93,1.6341459999999999,0.001992079875976977,1.6341459999999999,1238.6733333333339,1.6229458333333326,4.064818159112908,0.013286074249636192,1.643963,1.608434,1244.93,1234.9,1239.908303660778,1.632225965689187,-0.3127545145258911,128.30188679245268,0.0,"(1236.83, 1244.93)"
45,XAU/USD_B,2014-01-05 22:00:00,1241.28,1.601824,-0.0029405130188193567,1.601824,1239.3616666666674,1.620489166666666,4.104755372327673,0.01582271547386382,1.643963,1.601824,1244.93,1234.9,1240.3002170046504,1.6235396874708603,-0.7074678056319582,242.8571428571491,-3.650000000000091,"(1236.83, 1244.93)"
46,XAU/USD_B,2014-01-05 23:00:00,1239.76,1.564179,-0.0012260437504032892,1.564179,1239.7966666666673,1.6116383333333326,3.959215410488861,0.02807963638416389,1.643963,1.564179,1244.93,1234.9,1240.1458692597535,1.6065794878329458,-0.646325031185803,384.29118773947727,-5.170000000000073,"(1236.83, 1244.93)"
47,XAU/USD_B,2014-01-06 00:00:00,1241.75,1.623457,0.001602577008254487,1.623457,1240.9383333333342,1.612667166666666,3.174734109598919,0.02843865762948136,1.643963,1.564179,1244.93,1235.46,1240.6041923905043,1.6114016348198554,-0.44395354761302896,175.4744525547466,-3.1800000000000637,"(1236.83, 1244.93)"
48,XAU/USD_B,2014-01-06 01:00:00,1240.68,1.6615380000000002,-0.0008624302801688883,1.6615380000000002,1241.808333333334,1.6155963333333327,1.783697470607042,0.03286711213761955,1.6615380000000002,1.564179,1244.93,1239.76,1240.6258517095996,1.6257263119721725,-0.24338627589522063,219.54022988505704,-4.25,"(1239.76, 1244.93)"
49,XAU/USD_B,2014-01-06 02:00:00,1240.29,1.6656529999999998,-0.00031444259003950695,1.6656529999999998,1241.4483333333342,1.625132833333333,1.845203692455258,0.038235944258862585,1.6656529999999998,1.564179,1244.93,1239.76,1240.5298940716511,1.637133937911698,-0.6202681370774118,-206.94444444443792,-4.6400000000001,"(1239.76, 1244.93)"
50,XAU/USD_B,2014-01-06 03:00:00,1238.0,1.5982399999999999,-0.0018497576736671757,1.5982399999999999,1240.2933333333342,1.6191484999999999,1.3258003871818445,0.03933713514098591,1.6656529999999998,1.564179,1241.75,1238.0,1239.8070671583394,1.626021383673844,-0.6415102579331545,-28.715728715728602,-3.75,"(1239.76, 1244.93)"
51,XAU/USD_B,2014-01-06 04:00:00,1238.31,1.533898,0.000250341190816472,1.533898,1239.7983333333343,1.6078275,1.4337840376612139,0.05279312494918445,1.6656529999999998,1.533898,1241.75,1238.0,1239.3793336694398,1.5997004159814094,-0.24871722651372413,-77.44107744107521,-3.4400000000000546,"(1239.76, 1244.93)"
52,XAU/USD_B,2014-01-06 05:00:00,1239.14,1.5297450000000001,0.0006698193908679847,1.5297450000000001,1239.6950000000008,1.6020885,1.4592155426754054,0.059882616404931775,1.6656529999999998,1.5297450000000001,1241.75,1238.0,1239.3109526193055,1.5797131537688243,0.4039305830113275,-504.8387096775258,-2.6099999999999,"(1239.76, 1244.93)"
53,XAU/USD_B,2014-01-06 06:00:00,1239.88,1.5451979999999998,0.0005968319514791827,1.5451979999999998,1239.3833333333343,1.5890453333333332,1.0839680192018333,0.06275158923140431,1.6656529999999998,1.5297450000000001,1240.68,1238.0,1239.4735375881444,1.5698516810859633,0.5701854658068218,-100.53475935830045,-0.7999999999999545,"(1239.76, 1244.93)"
54,XAU/USD_B,2014-01-06 07:00:00,1236.76,1.528926,-0.0025227206572011694,1.528926,1238.7300000000012,1.5669433333333334,1.3049444432565092,0.05498539233530062,1.6656529999999998,1.528926,1240.29,1236.76,1238.6982411244219,1.5581586291967975,0.5651368183969602,-47.95918367347127,-3.5299999999999727,"(1239.76, 1244.93)"
55,XAU/USD_B,2014-01-06 08:00:00,1241.9,1.579387,0.004138819550688542,1.579387,1238.9983333333344,1.552565666666667,1.7718737727763367,0.029284499672471192,1.5982399999999999,1.528926,1241.9,1236.76,1239.6130293829872,1.5642238780534063,0.24350055441057372,436.02484472047536,0.0,"(1239.76, 1244.93)"
56,XAU/USD_B,2014-01-06 09:00:00,1246.01,1.6160459999999999,0.0032985289042623254,1.6160459999999999,1240.3333333333342,1.5555333333333337,3.261016201531601,0.035153023560811375,1.6160459999999999,1.528926,1246.01,1236.76,1241.44073528555,1.5790301987066888,-0.2513386690064727,138.95131086142473,0.0,"(1239.76, 1246.01)"
57,XAU/USD_B,2014-01-06 10:00:00,1242.47,1.5611110000000001,-0.0028491633600810995,1.5611110000000001,1241.0266666666676,1.5600688333333335,3.1861680223508517,0.03352095906394907,1.6160459999999999,1.528926,1246.01,1236.76,1241.7348109196278,1.573910427623649,-0.655988173894051,260.0961538461527,-3.5399999999999636,"(1239.76, 1246.01)"
58,XAU/USD_B,2014-01-06 11:00:00,1241.3,1.4852940000000001,-0.0009425602191251695,1.4852940000000001,1241.3866666666675,1.5526603333333335,3.049456782223831,0.044633393510542775,1.6160459999999999,1.4852940000000001,1246.01,1236.76,1241.6105792278897,1.5485914482178798,-0.6505715843359239,462.5000000000314,-4.710000000000036,"(1239.76, 1246.01)"
59,XAU/USD_B,2014-01-06 12:00:00,1241.92,1.5311569999999999,0.0004992270033497473,1.5311569999999999,1241.7266666666676,1.550320166666667,2.960295030339162,0.0454632768876922,1.6160459999999999,1.4852940000000001,1246.01,1236.76,1241.6989851629899,1.5436101772865791,-0.2224033346838877,483.8235294117788,-4.089999999999918,"(1239.76, 1246.01)"
60,XAU/USD_B,2014-01-06 13:00:00,1238.3,1.508824,-0.002923362674634675,1.508824,1241.9833333333343,1.5469698333333337,2.469645048716644,0.048023787453375405,1.6160459999999999,1.4852940000000001,1246.01,1238.3,1240.7278465433346,1.5336712694734447,-0.21271450672387318,640.9090909091136,-7.710000000000036,"(1239.76, 1246.01)"
61,XAU/USD_B,2014-01-06 14:00:00,1240.39,1.505952,0.0016849539257815247,1.505952,1241.7316666666675,1.5347306666666671,2.5552879811580316,0.047464149753967,1.6160459999999999,1.4852940000000001,1246.01,1238.3,1240.631318959407,1.5257514781856594,-0.9272080664150543,-451.6556291390866,-5.619999999999891,"(1239.76, 1246.01)"
62,XAU/USD_B,2014-01-06 15:00:00,1239.0,1.527108,-0.001121872477804762,1.527108,1240.5633333333342,1.5199076666666673,1.6501717082327416,0.026045426459688444,1.5611110000000001,1.4852940000000001,1242.47,1238.3,1240.1652278277418,1.5261390558472372,-0.9779728746757809,-38.65905848787827,-3.4700000000000273,"(1239.76, 1246.01)"
63,XAU/USD_B,2014-01-06 16:00:00,1238.21,1.527108,-0.0006380177837361704,1.527108,1239.853333333334,1.5142405000000005,1.5807297892595527,0.017625269651848626,1.5311569999999999,1.4852940000000001,1241.92,1238.21,1239.6065913051823,1.526415897033913,-0.9224818646882211,-63.61502347418474,-3.7100000000000364,"(1239.76, 1246.01)"
64,XAU/USD_B,2014-01-06 17:00:00,1238.21,1.524096,0.0,1.524096,1239.3383333333338,1.5207075000000005,1.517226636548721,0.010597633089533303,1.5311569999999999,1.505952,1241.92,1238.21,1239.2075652178103,1.5257530693096433,0.4856898379884032,-87.70226537217911,-3.7100000000000364,"(1239.76, 1246.01)"
65,XAU/USD_B,2014-01-06 18:00:00,1238.38,1.511976,0.00013727611880042697,1.511976,1238.748333333334,1.5175106666666673,0.8572844724205105,0.009667240736996452,1.527108,1.505952,1240.39,1238.21,1238.9711180126465,1.5218167637913527,0.6558679712425194,-63.84180790961133,-2.009999999999991,"(1239.76, 1246.01)"
66,XAU/USD_B,2014-01-06 19:00:00,1238.84,1.525223,0.0003713151012235713,1.525223,1238.8383333333338,1.520243833333334,0.8286716277592986,0.009016411978555489,1.527108,1.505952,1240.39,1238.21,1238.9336557233103,1.522789974136901,0.604905977197439,503.7037037037427,-1.550000000000182,"(1239.76, 1246.01)"
67,XAU/USD_B,2014-01-06 20:00:00,1241.34,1.523669,0.0020139526640565843,1.523669,1238.9966666666671,1.5231966666666672,1.1944650127370888,0.005685742578329724,1.527108,1.511976,1241.34,1238.21,1239.6211826596189,1.5230411243835416,0.502241739028666,329.47368421057695,0.0,"(1239.76, 1246.01)"
68,XAU/USD_B,2014-01-06 21:00:00,1244.12,1.523256,0.002234511140404441,1.523256,1239.8500000000004,1.5225546666666672,2.4088669535666627,0.005364146741750545,1.527108,1.511976,1244.12,1238.21,1240.9065590427338,1.5231025174168225,0.2575677442131283,115.42968749999962,0.0,"(1239.76, 1246.01)"
69,XAU/USD_B,2014-01-06 22:00:00,1241.37,1.542274,-0.0022152943924857215,1.542274,1240.3766666666668,1.5250823333333339,2.322487172548454,0.009732985372794265,1.542274,1.511976,1244.12,1238.21,1241.038970744821,1.5285800838696117,0.8260758937579683,187.0253164557002,-2.75,"(1239.76, 1246.01)"
70,XAU/USD_B,2014-01-06 23:00:00,1240.79,1.5188409999999999,-0.00046744412833753273,1.5188409999999999,1240.8066666666668,1.5242065000000007,2.065755713208188,0.010070093400776503,1.542274,1.511976,1244.12,1238.38,1240.9678362462964,1.5257974884781298,-0.6166540883735729,229.06976744186127,-3.3299999999999272,"(1239.76, 1246.01)"
71,XAU/USD_B,2014-01-07 00:00:00,1242.49,1.515942,0.0013682202673663735,1.515942,1241.491666666667,1.5248675000000003,1.7587656656451105,0.009199230505882642,1.542274,1.515942,1244.12,1238.84,1241.4027401759445,1.522981634627117,-0.6949130638278651,181.02189781021917,-1.6299999999998818,"(1239.76, 1246.01)"
72,XAU/USD_B,2014-01-07 01:00:00,1242.31,1.565982,-0.0001448913717188654,1.565982,1242.0700000000004,1.531660666666667,1.1914528945724474,0.019165188542433254,1.565982,1.515942,1244.12,1240.79,1241.6619572685395,1.5352674533054536,-0.8490322934598137,201.1527377521603,-1.8099999999999454,"(1240.79, 1246.01)"
73,XAU/USD_B,2014-01-07 02:00:00,1240.19,1.492997,-0.0017094154927873074,1.492997,1241.8783333333338,1.526548666666667,1.4056232306887013,0.024942892291533188,1.565982,1.492997,1244.12,1240.19,1241.2413980489478,1.523190180932207,-0.8427404286197796,-389.5652173913522,-3.9299999999998363,"(1240.79, 1246.01)"
74,XAU/USD_B,2014-01-07 03:00:00,1239.92,1.508475,-0.00021775598425703417,1.508475,1241.1783333333337,1.5240851666666673,1.0722763947099105,0.026038979084576835,1.565982,1.492997,1242.49,1239.92,1240.8638557492427,1.5189858435229404,-0.921877940715587,-40.476190476193295,-2.5699999999999363,"(1240.79, 1246.01)"
75,XAU/USD_B,2014-01-07 04:00:00,1239.96,1.473829,3.225910513239428e-05,1.473829,1240.9433333333338,1.5126776666666675,1.1717622056766601,0.030997433607752947,1.565982,1.473829,1242.49,1239.92,1240.6056112494562,1.5060838882305303,-0.9623758019420673,-123.4042553191623,-2.5299999999999727,"(1240.79, 1246.01)"
76,XAU/USD_B,2014-01-07 05:00:00,1239.45,1.466125,-0.00041147283069102494,1.466125,1240.7200000000005,1.5038916666666673,1.3245678540511783,0.03597278352125497,1.565982,1.466125,1242.49,1239.45,1240.2754366067518,1.4946670630217178,-0.7239996482308364,-129.85074626866535,-3.0399999999999636,"(1240.79, 1246.01)"
77,XAU/USD_B,2014-01-07 06:00:00,1239.41,1.513736,-3.227342041775007e-05,1.513736,1240.2066666666672,1.5035240000000005,1.0746658395300293,0.03583600162965181,1.565982,1.466125,1242.31,1239.41,1240.0281690048214,1.500115330729829,-0.7008632961451571,-1.2987012987001378,-2.8999999999998636,"(1240.79, 1246.01)"
78,XAU/USD_B,2014-01-07 07:00:00,1237.76,1.4959129999999998,-0.0013330532574974882,1.4959129999999998,1239.448333333334,1.4918458333333338,0.881621611947606,0.018760294032000285,1.513736,1.466125,1240.19,1237.76,1239.3801207177269,1.498914664807016,-0.6159432006445786,-0.8791208791200944,-2.4300000000000637,"(1240.79, 1246.01)"
79,XAU/USD_B,2014-01-07 08:00:00,1235.59,1.474667,-0.0017562460039334026,1.474667,1238.6816666666673,1.488790833333334,1.7144260458398468,0.019987656895371967,1.513736,1.466125,1239.96,1235.59,1238.2972290840876,1.49198676057642,-0.333892840666739,-0.8695652173904875,-4.370000000000118,"(1240.79, 1246.01)"
80,XAU/USD_B,2014-01-07 09:00:00,1228.54,1.423773,-0.00573851889234372,1.423773,1236.7850000000008,1.474673833333334,4.34585204534039,0.03046849599450443,1.513736,1.423773,1239.96,1228.54,1235.5094493457711,1.4724971146974033,-0.06897163385189632,-0.3514938488573165,-11.420000000000073,"(1240.79, 1246.01)"
81,XAU/USD_B,2014-01-07 10:00:00,1227.66,1.560773,-0.0007168108433930255,1.560773,1234.7350000000008,1.4891645000000004,5.336705912825866,0.04646315201426218,1.560773,1.423773,1239.45,1227.66,1233.2667495326905,1.4977187962124676,-0.1514524925636835,0.0,-11.789999999999964,"(1240.79, 1246.01)"
82,XAU/USD_B,2014-01-07 11:00:00,1226.59,1.596639,-0.0008723371297663961,1.596639,1232.5916666666674,1.5109168333333338,5.63823879120593,0.061603714227042014,1.596639,1.423773,1239.41,1226.59,1231.3591068090625,1.5259817115803633,0.3403494711099811,0.0,-12.820000000000164,"(1240.79, 1246.01)"
83,XAU/USD_B,2014-01-07 12:00:00,1231.44,1.658046,0.003938478529201696,1.658046,1231.263333333334,1.5349685000000006,4.543094393324824,0.08618960030015416,1.658046,1.423773,1237.76,1226.59,1231.3822191493305,1.5637143654145733,0.44919497209238524,-60.85319949811944,-6.319999999999936,"(1240.79, 1246.01)"
84,XAU/USD_B,2014-01-07 13:00:00,1229.78,1.75,-0.0013498349298249133,1.75,1229.933333333334,1.577316333333334,3.2427992023343863,0.11924463592408208,1.75,1.423773,1235.59,1226.59,1230.9244422495215,1.6169388324390093,-0.6185403388713648,-60.77694235589132,-5.809999999999945,"(1240.79, 1246.01)"
85,XAU/USD_B,2014-01-07 14:00:00,1231.41,1.748447,0.001323685856051282,1.748447,1229.2366666666674,1.622946333333334,1.992452425193976,0.12438058853642223,1.75,1.423773,1231.44,1226.59,1231.0631730353725,1.6545125945993064,-0.6374858727681236,-155.02392344498801,-0.029999999999972715,"(1240.79, 1246.01)"
